timestamp,equity,peak,drawdown,drawdown_pct
2023-12-17T05:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T05:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T05:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T05:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T06:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T06:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T06:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T06:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T07:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T07:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T07:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T07:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T08:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T08:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T08:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T08:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T09:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T09:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T09:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T09:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T10:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T10:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T10:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T10:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T11:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T11:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T11:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T11:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T12:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T12:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T12:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T12:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T13:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T13:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T13:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T13:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T14:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T14:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T14:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T14:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T15:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T15:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T15:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T15:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T16:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T16:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T16:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T16:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T17:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T17:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T17:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T17:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T18:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T18:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T18:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T18:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T19:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T19:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T19:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T19:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T20:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T20:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T20:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T20:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T21:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T21:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T21:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T21:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T22:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T22:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T22:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T22:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T23:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T23:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T23:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-17T23:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T00:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T00:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T00:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T00:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T01:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T01:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T01:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T01:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T02:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T02:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T02:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T02:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T03:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T03:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T03:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T03:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T04:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T04:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T04:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T04:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T05:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T05:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T05:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T05:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T06:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T06:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T06:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T06:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T07:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T07:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T07:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T07:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T08:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T08:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T08:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T08:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T09:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T09:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T09:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T09:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T10:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T10:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T10:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T10:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T11:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T11:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T11:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T11:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T12:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T12:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T12:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T12:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T13:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T13:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T13:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T13:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T14:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T14:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T14:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T14:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T15:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T15:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T15:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T15:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T16:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T16:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T16:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T16:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T17:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T17:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T17:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T17:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T18:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T18:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T18:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T18:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T19:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T19:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T19:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T19:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T20:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T20:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T20:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T20:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T21:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T21:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T21:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T21:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T22:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T22:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T22:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T22:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T23:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T23:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T23:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-18T23:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T00:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T00:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T00:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T00:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T01:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T01:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T01:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T01:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T02:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T02:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T02:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T02:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T03:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T03:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T03:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T03:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T04:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T04:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T04:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T04:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T05:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T05:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T05:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T05:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T06:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T06:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T06:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T06:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T07:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T07:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T07:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T07:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T08:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T08:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T08:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T08:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T09:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T09:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T09:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T09:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T10:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T10:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T10:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T10:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T11:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T11:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T11:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T11:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T12:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T12:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T12:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T12:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T13:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T13:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T13:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T13:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T14:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T14:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T14:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T14:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T15:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T15:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T15:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T15:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T16:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T16:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T16:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T16:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T17:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T17:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T17:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T17:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T18:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T18:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T18:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T18:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T19:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T19:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T19:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T19:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T20:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T20:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T20:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T20:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T21:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T21:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T21:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T21:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T22:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T22:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T22:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T22:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T23:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T23:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T23:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-19T23:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T00:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T00:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T00:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T00:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T01:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T01:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T01:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T01:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T02:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T02:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T02:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T02:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T03:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T03:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T03:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T03:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T04:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T04:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T04:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T04:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T05:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T05:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T05:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T05:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T06:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T06:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T06:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T06:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T07:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T07:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T07:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T07:45:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T08:00:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T08:15:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
2023-12-20T08:30:00,9000.950477768778,10012.46675321156,0.10102568132057287,10.102568132057286
